Month,Category_Name,Product_Name,Order_Demand
2013-06-01,Snacks,Snacks_Item_031,100
2013-07-01,Snacks,Snacks_Item_031,0
2013-08-01,Snacks,Snacks_Item_031,0
2013-09-01,Snacks,Snacks_Item_031,0
2013-10-01,Snacks,Snacks_Item_031,1600
2013-11-01,Snacks,Snacks_Item_031,0
2013-12-01,Snacks,Snacks_Item_031,500
2014-01-01,Snacks,Snacks_Item_031,0
2014-02-01,Snacks,Snacks_Item_031,0
2014-03-01,Snacks,Snacks_Item_031,500
2014-04-01,Snacks,Snacks_Item_031,100
2014-05-01,Snacks,Snacks_Item_031,100
2014-06-01,Snacks,Snacks_Item_031,0
2014-07-01,Snacks,Snacks_Item_031,0
2014-08-01,Snacks,Snacks_Item_031,0
2014-09-01,Snacks,Snacks_Item_031,0
2014-10-01,Snacks,Snacks_Item_031,40000
2014-11-01,Snacks,Snacks_Item_031,400
2014-12-01,Snacks,Snacks_Item_031,30000
2015-01-01,Snacks,Snacks_Item_031,3200
2015-02-01,Snacks,Snacks_Item_031,0
2015-03-01,Snacks,Snacks_Item_031,20900
2015-04-01,Snacks,Snacks_Item_031,600
2015-05-01,Snacks,Snacks_Item_031,100
2015-06-01,Snacks,Snacks_Item_031,500
2015-07-01,Snacks,Snacks_Item_031,1200
2015-08-01,Snacks,Snacks_Item_031,25400
2015-09-01,Snacks,Snacks_Item_031,0
2015-10-01,Snacks,Snacks_Item_031,0
2015-11-01,Snacks,Snacks_Item_031,200
2015-12-01,Snacks,Snacks_Item_031,0
2016-01-01,Snacks,Snacks_Item_031,0
2016-02-01,Snacks,Snacks_Item_031,100
2016-03-01,Snacks,Snacks_Item_031,0
2016-04-01,Snacks,Snacks_Item_031,0
2016-05-01,Snacks,Snacks_Item_031,200
2016-06-01,Snacks,Snacks_Item_031,100300
2016-07-01,Snacks,Snacks_Item_031,150000
2016-08-01,Snacks,Snacks_Item_031,386700
2016-09-01,Snacks,Snacks_Item_031,349900
2016-10-01,Snacks,Snacks_Item_031,13800
2016-11-01,Snacks,Snacks_Item_031,400
2016-12-01,Snacks,Snacks_Item_031,600
2012-01-01,Snacks,Snacks_Item_032,6000
2012-02-01,Snacks,Snacks_Item_032,2350
2012-03-01,Snacks,Snacks_Item_032,3900
2012-04-01,Snacks,Snacks_Item_032,600
2012-05-01,Snacks,Snacks_Item_032,4300
2012-06-01,Snacks,Snacks_Item_032,4750
2012-07-01,Snacks,Snacks_Item_032,2200
2012-08-01,Snacks,Snacks_Item_032,6600
2012-09-01,Snacks,Snacks_Item_032,2650
2012-10-01,Snacks,Snacks_Item_032,1650
2012-11-01,Snacks,Snacks_Item_032,2600
2012-12-01,Snacks,Snacks_Item_032,1750
2013-01-01,Snacks,Snacks_Item_032,1050
2013-02-01,Snacks,Snacks_Item_032,3900
2013-03-01,Snacks,Snacks_Item_032,5450
2013-04-01,Snacks,Snacks_Item_032,4200
2013-05-01,Snacks,Snacks_Item_032,3600
2013-06-01,Snacks,Snacks_Item_032,2050
2013-07-01,Snacks,Snacks_Item_032,800
2013-08-01,Snacks,Snacks_Item_032,600
2013-09-01,Snacks,Snacks_Item_032,1850
2013-10-01,Snacks,Snacks_Item_032,6800
2013-11-01,Snacks,Snacks_Item_032,2050
2013-12-01,Snacks,Snacks_Item_032,10400
2014-01-01,Snacks,Snacks_Item_032,1650
2014-02-01,Snacks,Snacks_Item_032,650
2014-03-01,Snacks,Snacks_Item_032,7100
2014-04-01,Snacks,Snacks_Item_032,6050
2014-05-01,Snacks,Snacks_Item_032,100
2014-06-01,Snacks,Snacks_Item_032,0
2014-07-01,Snacks,Snacks_Item_032,1000
2014-08-01,Snacks,Snacks_Item_032,2100
2014-09-01,Snacks,Snacks_Item_032,2600
2014-10-01,Snacks,Snacks_Item_032,6100
2014-11-01,Snacks,Snacks_Item_032,750
2014-12-01,Snacks,Snacks_Item_032,1000
2015-01-01,Snacks,Snacks_Item_032,850
2015-02-01,Snacks,Snacks_Item_032,4050
2015-03-01,Snacks,Snacks_Item_032,3150
2015-04-01,Snacks,Snacks_Item_032,4200
2015-05-01,Snacks,Snacks_Item_032,4250
2015-06-01,Snacks,Snacks_Item_032,4450
2015-07-01,Snacks,Snacks_Item_032,1450
2015-08-01,Snacks,Snacks_Item_032,500
2015-09-01,Snacks,Snacks_Item_032,4250
2015-10-01,Snacks,Snacks_Item_032,400
2015-11-01,Snacks,Snacks_Item_032,1300
2015-12-01,Snacks,Snacks_Item_032,450
2016-01-01,Snacks,Snacks_Item_032,950
2016-02-01,Snacks,Snacks_Item_032,1200
2016-03-01,Snacks,Snacks_Item_032,400
2016-04-01,Snacks,Snacks_Item_032,4250
2016-05-01,Snacks,Snacks_Item_032,2350
2016-06-01,Snacks,Snacks_Item_032,4950
2016-07-01,Snacks,Snacks_Item_032,100
2016-08-01,Snacks,Snacks_Item_032,3500
2016-09-01,Snacks,Snacks_Item_032,1700
2016-10-01,Snacks,Snacks_Item_032,4000
2016-11-01,Snacks,Snacks_Item_032,350
2016-12-01,Snacks,Snacks_Item_032,4300
2017-01-01,Snacks,Snacks_Item_032,250
2012-01-01,Snacks,Snacks_Item_033,300
2012-02-01,Snacks,Snacks_Item_033,600
2012-03-01,Snacks,Snacks_Item_033,300
2012-04-01,Snacks,Snacks_Item_033,250
2012-05-01,Snacks,Snacks_Item_033,200
2012-06-01,Snacks,Snacks_Item_033,150
2012-07-01,Snacks,Snacks_Item_033,150
2012-08-01,Snacks,Snacks_Item_033,150
2012-09-01,Snacks,Snacks_Item_033,250
2012-10-01,Snacks,Snacks_Item_033,100
2012-11-01,Snacks,Snacks_Item_033,0
2012-12-01,Snacks,Snacks_Item_033,50
2013-01-01,Snacks,Snacks_Item_033,150
2013-02-01,Snacks,Snacks_Item_033,150
2013-03-01,Snacks,Snacks_Item_033,0
2013-04-01,Snacks,Snacks_Item_033,0
2013-05-01,Snacks,Snacks_Item_033,250
2013-06-01,Snacks,Snacks_Item_033,200
2013-07-01,Snacks,Snacks_Item_033,300
2013-08-01,Snacks,Snacks_Item_033,200
2013-09-01,Snacks,Snacks_Item_033,150
2013-10-01,Snacks,Snacks_Item_033,250
2013-11-01,Snacks,Snacks_Item_033,250
2013-12-01,Snacks,Snacks_Item_033,150
2014-01-01,Snacks,Snacks_Item_033,100
2014-02-01,Snacks,Snacks_Item_033,150
2014-03-01,Snacks,Snacks_Item_033,200
2014-04-01,Snacks,Snacks_Item_033,50
2014-05-01,Snacks,Snacks_Item_033,350
2014-06-01,Snacks,Snacks_Item_033,450
2014-07-01,Snacks,Snacks_Item_033,550
2014-08-01,Snacks,Snacks_Item_033,150
2014-09-01,Snacks,Snacks_Item_033,150
2014-10-01,Snacks,Snacks_Item_033,250
2014-11-01,Snacks,Snacks_Item_033,150
2014-12-01,Snacks,Snacks_Item_033,100
2015-01-01,Snacks,Snacks_Item_033,200
2015-02-01,Snacks,Snacks_Item_033,200
2015-03-01,Snacks,Snacks_Item_033,200
2015-04-01,Snacks,Snacks_Item_033,100
2015-05-01,Snacks,Snacks_Item_033,150
2015-06-01,Snacks,Snacks_Item_033,150
2015-07-01,Snacks,Snacks_Item_033,150
2015-08-01,Snacks,Snacks_Item_033,250
2015-09-01,Snacks,Snacks_Item_033,250
2015-10-01,Snacks,Snacks_Item_033,100
2015-11-01,Snacks,Snacks_Item_033,200
2015-12-01,Snacks,Snacks_Item_033,150
2016-01-01,Snacks,Snacks_Item_033,0
2016-02-01,Snacks,Snacks_Item_033,0
2016-03-01,Snacks,Snacks_Item_033,5000
2016-04-01,Snacks,Snacks_Item_033,5000
2016-05-01,Snacks,Snacks_Item_033,5150
2016-06-01,Snacks,Snacks_Item_033,0
2016-07-01,Snacks,Snacks_Item_033,0
2016-08-01,Snacks,Snacks_Item_033,150
2012-01-01,Snacks,Snacks_Item_034,100
2012-02-01,Snacks,Snacks_Item_034,200
2012-03-01,Snacks,Snacks_Item_034,300
2012-04-01,Snacks,Snacks_Item_034,400
2012-05-01,Snacks,Snacks_Item_034,600
2012-06-01,Snacks,Snacks_Item_034,600
2012-07-01,Snacks,Snacks_Item_034,800
2012-08-01,Snacks,Snacks_Item_034,200
2012-09-01,Snacks,Snacks_Item_034,1200
2012-10-01,Snacks,Snacks_Item_034,1000
2012-11-01,Snacks,Snacks_Item_034,400
2012-12-01,Snacks,Snacks_Item_034,400
2013-01-01,Snacks,Snacks_Item_034,1400
2013-02-01,Snacks,Snacks_Item_034,1300
2013-03-01,Snacks,Snacks_Item_034,400
2013-04-01,Snacks,Snacks_Item_034,600
2013-05-01,Snacks,Snacks_Item_034,700
2013-06-01,Snacks,Snacks_Item_034,500
2013-07-01,Snacks,Snacks_Item_034,800
2013-08-01,Snacks,Snacks_Item_034,300
2013-09-01,Snacks,Snacks_Item_034,200
2013-10-01,Snacks,Snacks_Item_034,1500
2013-11-01,Snacks,Snacks_Item_034,1000
2013-12-01,Snacks,Snacks_Item_034,1200
2014-01-01,Snacks,Snacks_Item_034,1300
2014-02-01,Snacks,Snacks_Item_034,1200
2014-03-01,Snacks,Snacks_Item_034,400
2014-04-01,Snacks,Snacks_Item_034,1000
2014-05-01,Snacks,Snacks_Item_034,700
2014-06-01,Snacks,Snacks_Item_034,700
2014-07-01,Snacks,Snacks_Item_034,1200
2014-08-01,Snacks,Snacks_Item_034,700
2014-09-01,Snacks,Snacks_Item_034,300
2014-10-01,Snacks,Snacks_Item_034,1100
2014-11-01,Snacks,Snacks_Item_034,1200
2014-12-01,Snacks,Snacks_Item_034,1000
2015-01-01,Snacks,Snacks_Item_034,1000
2015-02-01,Snacks,Snacks_Item_034,500
2015-03-01,Snacks,Snacks_Item_034,1000
2015-04-01,Snacks,Snacks_Item_034,400
2015-05-01,Snacks,Snacks_Item_034,1500
2015-06-01,Snacks,Snacks_Item_034,1800
2015-07-01,Snacks,Snacks_Item_034,300
2015-08-01,Snacks,Snacks_Item_034,1600
2015-09-01,Snacks,Snacks_Item_034,1200
2015-10-01,Snacks,Snacks_Item_034,100
2015-11-01,Snacks,Snacks_Item_034,1000
2015-12-01,Snacks,Snacks_Item_034,1000
2016-01-01,Snacks,Snacks_Item_034,400
2016-02-01,Snacks,Snacks_Item_034,1300
2016-03-01,Snacks,Snacks_Item_034,1800
2016-04-01,Snacks,Snacks_Item_034,700
2016-05-01,Snacks,Snacks_Item_034,600
2016-06-01,Snacks,Snacks_Item_034,1100
2016-07-01,Snacks,Snacks_Item_034,1100
2016-08-01,Snacks,Snacks_Item_034,1600
2016-09-01,Snacks,Snacks_Item_034,400
2016-10-01,Snacks,Snacks_Item_034,2300
2016-11-01,Snacks,Snacks_Item_034,400
2016-12-01,Snacks,Snacks_Item_034,700
2012-01-01,Snacks,Snacks_Item_035,500
2012-02-01,Snacks,Snacks_Item_035,400
2012-03-01,Snacks,Snacks_Item_035,350
2012-04-01,Snacks,Snacks_Item_035,200
2012-05-01,Snacks,Snacks_Item_035,0
2012-06-01,Snacks,Snacks_Item_035,400
2012-07-01,Snacks,Snacks_Item_035,400
2012-08-01,Snacks,Snacks_Item_035,450
2012-09-01,Snacks,Snacks_Item_035,250
2012-10-01,Snacks,Snacks_Item_035,1650
2012-11-01,Snacks,Snacks_Item_035,11200
2012-12-01,Snacks,Snacks_Item_035,1300
2013-01-01,Snacks,Snacks_Item_035,0
2013-02-01,Snacks,Snacks_Item_035,450
2013-03-01,Snacks,Snacks_Item_035,600
2013-04-01,Snacks,Snacks_Item_035,250
2013-05-01,Snacks,Snacks_Item_035,450
2013-06-01,Snacks,Snacks_Item_035,350
2013-07-01,Snacks,Snacks_Item_035,450
2013-08-01,Snacks,Snacks_Item_035,1850
2013-09-01,Snacks,Snacks_Item_035,500
2013-10-01,Snacks,Snacks_Item_035,1000
2013-11-01,Snacks,Snacks_Item_035,700
2013-12-01,Snacks,Snacks_Item_035,750
2014-01-01,Snacks,Snacks_Item_035,750
2014-02-01,Snacks,Snacks_Item_035,1150
2014-03-01,Snacks,Snacks_Item_035,250
2014-04-01,Snacks,Snacks_Item_035,700
2014-05-01,Snacks,Snacks_Item_035,1850
2014-06-01,Snacks,Snacks_Item_035,1100
2014-07-01,Snacks,Snacks_Item_035,100
2014-08-01,Snacks,Snacks_Item_035,1650
2014-09-01,Snacks,Snacks_Item_035,450
2014-10-01,Snacks,Snacks_Item_035,2150
2014-11-01,Snacks,Snacks_Item_035,1200
2014-12-01,Snacks,Snacks_Item_035,350
2015-01-01,Snacks,Snacks_Item_035,900
2015-02-01,Snacks,Snacks_Item_035,750
2015-03-01,Snacks,Snacks_Item_035,600
2015-04-01,Snacks,Snacks_Item_035,700
2015-05-01,Snacks,Snacks_Item_035,200
2015-06-01,Snacks,Snacks_Item_035,1150
2015-07-01,Snacks,Snacks_Item_035,250
2015-08-01,Snacks,Snacks_Item_035,1100
2015-09-01,Snacks,Snacks_Item_035,1350
2015-10-01,Snacks,Snacks_Item_035,800
2015-11-01,Snacks,Snacks_Item_035,1000
2015-12-01,Snacks,Snacks_Item_035,2250
2016-01-01,Snacks,Snacks_Item_035,0
2016-02-01,Snacks,Snacks_Item_035,250
2016-03-01,Snacks,Snacks_Item_035,700
2016-04-01,Snacks,Snacks_Item_035,850
2016-05-01,Snacks,Snacks_Item_035,500
2016-06-01,Snacks,Snacks_Item_035,1100
2016-07-01,Snacks,Snacks_Item_035,100
2016-08-01,Snacks,Snacks_Item_035,1650
2016-09-01,Snacks,Snacks_Item_035,1650
2016-10-01,Snacks,Snacks_Item_035,50
2016-11-01,Snacks,Snacks_Item_035,2450
2016-12-01,Snacks,Snacks_Item_035,2200
2012-01-01,Snacks,Snacks_Item_036,11150
2012-02-01,Snacks,Snacks_Item_036,8550
2012-03-01,Snacks,Snacks_Item_036,6950
2012-04-01,Snacks,Snacks_Item_036,1750
2012-05-01,Snacks,Snacks_Item_036,3750
2012-06-01,Snacks,Snacks_Item_036,3650
2012-07-01,Snacks,Snacks_Item_036,9200
2012-08-01,Snacks,Snacks_Item_036,3050
2012-09-01,Snacks,Snacks_Item_036,7750
2012-10-01,Snacks,Snacks_Item_036,5100
2012-11-01,Snacks,Snacks_Item_036,20350
2012-12-01,Snacks,Snacks_Item_036,300
2013-01-01,Snacks,Snacks_Item_036,13100
2013-02-01,Snacks,Snacks_Item_036,5600
2013-03-01,Snacks,Snacks_Item_036,8200
2013-04-01,Snacks,Snacks_Item_036,6950
2013-05-01,Snacks,Snacks_Item_036,5400
2013-06-01,Snacks,Snacks_Item_036,4450
2013-07-01,Snacks,Snacks_Item_036,12400
2013-08-01,Snacks,Snacks_Item_036,3300
2013-09-01,Snacks,Snacks_Item_036,2150
2013-10-01,Snacks,Snacks_Item_036,5400
2013-11-01,Snacks,Snacks_Item_036,6000
2013-12-01,Snacks,Snacks_Item_036,2000
2014-01-01,Snacks,Snacks_Item_036,700
2014-02-01,Snacks,Snacks_Item_036,9100
2014-03-01,Snacks,Snacks_Item_036,12350
2014-04-01,Snacks,Snacks_Item_036,3900
2014-05-01,Snacks,Snacks_Item_036,2200
2014-06-01,Snacks,Snacks_Item_036,3700
2014-07-01,Snacks,Snacks_Item_036,1900
2014-08-01,Snacks,Snacks_Item_036,2350
2014-09-01,Snacks,Snacks_Item_036,5350
2014-10-01,Snacks,Snacks_Item_036,10150
2014-11-01,Snacks,Snacks_Item_036,7950
2014-12-01,Snacks,Snacks_Item_036,51100
2015-01-01,Snacks,Snacks_Item_036,7450
2015-02-01,Snacks,Snacks_Item_036,1650
2015-03-01,Snacks,Snacks_Item_036,1900
2015-04-01,Snacks,Snacks_Item_036,2100
2015-05-01,Snacks,Snacks_Item_036,1350
2015-06-01,Snacks,Snacks_Item_036,106850
2015-07-01,Snacks,Snacks_Item_036,3300
2015-08-01,Snacks,Snacks_Item_036,2500
2015-09-01,Snacks,Snacks_Item_036,900
2015-10-01,Snacks,Snacks_Item_036,24250
2015-11-01,Snacks,Snacks_Item_036,2400
2015-12-01,Snacks,Snacks_Item_036,6500
2016-01-01,Snacks,Snacks_Item_036,2400
2016-02-01,Snacks,Snacks_Item_036,1950
2016-03-01,Snacks,Snacks_Item_036,6450
2016-04-01,Snacks,Snacks_Item_036,800
2016-05-01,Snacks,Snacks_Item_036,2900
2016-06-01,Snacks,Snacks_Item_036,1350
2016-07-01,Snacks,Snacks_Item_036,2050
2016-08-01,Snacks,Snacks_Item_036,2750
2016-09-01,Snacks,Snacks_Item_036,8100
2016-10-01,Snacks,Snacks_Item_036,3550
2016-11-01,Snacks,Snacks_Item_036,2150
2016-12-01,Snacks,Snacks_Item_036,650
2011-12-01,Snacks,Snacks_Item_037,1300
2012-01-01,Snacks,Snacks_Item_037,12100
2012-02-01,Snacks,Snacks_Item_037,4000
2012-03-01,Snacks,Snacks_Item_037,0
2012-04-01,Snacks,Snacks_Item_037,8200
2012-05-01,Snacks,Snacks_Item_037,28700
2012-06-01,Snacks,Snacks_Item_037,39500
2012-07-01,Snacks,Snacks_Item_037,10500
2012-08-01,Snacks,Snacks_Item_037,200
2012-09-01,Snacks,Snacks_Item_037,5000
2012-10-01,Snacks,Snacks_Item_037,6200
2012-11-01,Snacks,Snacks_Item_037,6100
2012-12-01,Snacks,Snacks_Item_037,0
2013-01-01,Snacks,Snacks_Item_037,25100
2013-02-01,Snacks,Snacks_Item_037,0
2013-03-01,Snacks,Snacks_Item_037,8100
2013-04-01,Snacks,Snacks_Item_037,0
2013-05-01,Snacks,Snacks_Item_037,15200
2013-06-01,Snacks,Snacks_Item_037,8000
2013-07-01,Snacks,Snacks_Item_037,7000
2013-08-01,Snacks,Snacks_Item_037,28600
2013-09-01,Snacks,Snacks_Item_037,23000
2013-10-01,Snacks,Snacks_Item_037,10000
2013-11-01,Snacks,Snacks_Item_037,2000
2013-12-01,Snacks,Snacks_Item_037,10000
2014-01-01,Snacks,Snacks_Item_037,9500
2014-02-01,Snacks,Snacks_Item_037,19500
2014-03-01,Snacks,Snacks_Item_037,1000
2014-04-01,Snacks,Snacks_Item_037,2000
2014-05-01,Snacks,Snacks_Item_037,35500
2014-06-01,Snacks,Snacks_Item_037,10900
2014-07-01,Snacks,Snacks_Item_037,2000
2014-08-01,Snacks,Snacks_Item_037,35300
2014-09-01,Snacks,Snacks_Item_037,10000
2014-10-01,Snacks,Snacks_Item_037,8000
2014-11-01,Snacks,Snacks_Item_037,10100
2014-12-01,Snacks,Snacks_Item_037,0
2015-01-01,Snacks,Snacks_Item_037,22600
2015-02-01,Snacks,Snacks_Item_037,22500
2015-03-01,Snacks,Snacks_Item_037,0
2015-04-01,Snacks,Snacks_Item_037,0
2015-05-01,Snacks,Snacks_Item_037,19500
2015-06-01,Snacks,Snacks_Item_037,15000
2015-07-01,Snacks,Snacks_Item_037,16000
2015-08-01,Snacks,Snacks_Item_037,10500
2015-09-01,Snacks,Snacks_Item_037,15000
2015-10-01,Snacks,Snacks_Item_037,27400
2015-11-01,Snacks,Snacks_Item_037,27000
2015-12-01,Snacks,Snacks_Item_037,27100
2016-01-01,Snacks,Snacks_Item_037,5500
2016-02-01,Snacks,Snacks_Item_037,0
2016-03-01,Snacks,Snacks_Item_037,0
2016-04-01,Snacks,Snacks_Item_037,51000
2016-05-01,Snacks,Snacks_Item_037,4000
2016-06-01,Snacks,Snacks_Item_037,49000
2016-07-01,Snacks,Snacks_Item_037,1400
2016-08-01,Snacks,Snacks_Item_037,2500
2016-09-01,Snacks,Snacks_Item_037,0
2016-10-01,Snacks,Snacks_Item_037,12700
2016-11-01,Snacks,Snacks_Item_037,16500
2012-03-01,Snacks,Snacks_Item_038,600
2012-04-01,Snacks,Snacks_Item_038,0
2012-05-01,Snacks,Snacks_Item_038,50
2012-06-01,Snacks,Snacks_Item_038,40000
2012-07-01,Snacks,Snacks_Item_038,0
2012-08-01,Snacks,Snacks_Item_038,40000
2012-09-01,Snacks,Snacks_Item_038,40000
2012-10-01,Snacks,Snacks_Item_038,40000
2012-11-01,Snacks,Snacks_Item_038,0
2012-12-01,Snacks,Snacks_Item_038,9250
2013-01-01,Snacks,Snacks_Item_038,100
2013-02-01,Snacks,Snacks_Item_038,4000
2013-03-01,Snacks,Snacks_Item_038,100
2013-04-01,Snacks,Snacks_Item_038,0
2013-05-01,Snacks,Snacks_Item_038,0
2013-06-01,Snacks,Snacks_Item_038,100
2013-07-01,Snacks,Snacks_Item_038,3750
2013-08-01,Snacks,Snacks_Item_038,11000
2013-09-01,Snacks,Snacks_Item_038,5100
2013-10-01,Snacks,Snacks_Item_038,5000
2013-11-01,Snacks,Snacks_Item_038,5200
2013-12-01,Snacks,Snacks_Item_038,7500
2014-01-01,Snacks,Snacks_Item_038,18000
2014-02-01,Snacks,Snacks_Item_038,22700
2014-03-01,Snacks,Snacks_Item_038,22500
2014-04-01,Snacks,Snacks_Item_038,7500
2014-05-01,Snacks,Snacks_Item_038,26000
2014-06-01,Snacks,Snacks_Item_038,350
2014-07-01,Snacks,Snacks_Item_038,6000
2014-08-01,Snacks,Snacks_Item_038,5000
2014-09-01,Snacks,Snacks_Item_038,3050
2014-10-01,Snacks,Snacks_Item_038,2500
2014-11-01,Snacks,Snacks_Item_038,12500
2014-12-01,Snacks,Snacks_Item_038,0
2015-01-01,Snacks,Snacks_Item_038,0
2015-02-01,Snacks,Snacks_Item_038,5600
2015-03-01,Snacks,Snacks_Item_038,13850
2015-04-01,Snacks,Snacks_Item_038,0
2015-05-01,Snacks,Snacks_Item_038,0
2015-06-01,Snacks,Snacks_Item_038,0
2015-07-01,Snacks,Snacks_Item_038,0
2015-08-01,Snacks,Snacks_Item_038,5300
2015-09-01,Snacks,Snacks_Item_038,7700
2015-10-01,Snacks,Snacks_Item_038,7650
2015-11-01,Snacks,Snacks_Item_038,34500
2015-12-01,Snacks,Snacks_Item_038,7500
2016-01-01,Snacks,Snacks_Item_038,5000
2016-02-01,Snacks,Snacks_Item_038,2800
2016-03-01,Snacks,Snacks_Item_038,5400
2016-04-01,Snacks,Snacks_Item_038,2700
2016-05-01,Snacks,Snacks_Item_038,11100
2016-06-01,Snacks,Snacks_Item_038,2500
2016-07-01,Snacks,Snacks_Item_038,3100
2016-08-01,Snacks,Snacks_Item_038,8400
2016-09-01,Snacks,Snacks_Item_038,5000
2016-10-01,Snacks,Snacks_Item_038,400
2016-11-01,Snacks,Snacks_Item_038,4100
2016-12-01,Snacks,Snacks_Item_038,2700
2011-12-01,Snacks,Snacks_Item_039,6200
2012-01-01,Snacks,Snacks_Item_039,67500
2012-02-01,Snacks,Snacks_Item_039,68300
2012-03-01,Snacks,Snacks_Item_039,55400
2012-04-01,Snacks,Snacks_Item_039,12500
2012-05-01,Snacks,Snacks_Item_039,141500
2012-06-01,Snacks,Snacks_Item_039,237800
2012-07-01,Snacks,Snacks_Item_039,112500
2012-08-01,Snacks,Snacks_Item_039,75100
2012-09-01,Snacks,Snacks_Item_039,71300
2012-10-01,Snacks,Snacks_Item_039,62500
2012-11-01,Snacks,Snacks_Item_039,73100
2012-12-01,Snacks,Snacks_Item_039,108700
2013-01-01,Snacks,Snacks_Item_039,146300
2013-02-01,Snacks,Snacks_Item_039,93500
2013-03-01,Snacks,Snacks_Item_039,13400
2013-04-01,Snacks,Snacks_Item_039,60900
2013-05-01,Snacks,Snacks_Item_039,25800
2013-06-01,Snacks,Snacks_Item_039,67600
2013-07-01,Snacks,Snacks_Item_039,47100
2013-08-01,Snacks,Snacks_Item_039,120700
2013-09-01,Snacks,Snacks_Item_039,71300
2013-10-01,Snacks,Snacks_Item_039,49600
2013-11-01,Snacks,Snacks_Item_039,30400
2013-12-01,Snacks,Snacks_Item_039,27700
2014-01-01,Snacks,Snacks_Item_039,49600
2014-02-01,Snacks,Snacks_Item_039,36000
2014-03-01,Snacks,Snacks_Item_039,61100
2014-04-01,Snacks,Snacks_Item_039,78600
2014-05-01,Snacks,Snacks_Item_039,30000
2014-06-01,Snacks,Snacks_Item_039,58600
2014-07-01,Snacks,Snacks_Item_039,93700
2014-08-01,Snacks,Snacks_Item_039,31200
2014-09-01,Snacks,Snacks_Item_039,18500
2014-10-01,Snacks,Snacks_Item_039,28400
2014-11-01,Snacks,Snacks_Item_039,132700
2014-12-01,Snacks,Snacks_Item_039,22900
2015-01-01,Snacks,Snacks_Item_039,167900
2015-02-01,Snacks,Snacks_Item_039,89900
2015-03-01,Snacks,Snacks_Item_039,206700
2015-04-01,Snacks,Snacks_Item_039,275300
2015-05-01,Snacks,Snacks_Item_039,126900
2015-06-01,Snacks,Snacks_Item_039,175600
2015-07-01,Snacks,Snacks_Item_039,219100
2015-08-01,Snacks,Snacks_Item_039,61900
2015-09-01,Snacks,Snacks_Item_039,59600
2015-10-01,Snacks,Snacks_Item_039,326800
2015-11-01,Snacks,Snacks_Item_039,143700
2015-12-01,Snacks,Snacks_Item_039,255700
2016-01-01,Snacks,Snacks_Item_039,15600
2016-02-01,Snacks,Snacks_Item_039,1500
2016-03-01,Snacks,Snacks_Item_039,62500
2016-04-01,Snacks,Snacks_Item_039,136000
2016-05-01,Snacks,Snacks_Item_039,49600
2016-06-01,Snacks,Snacks_Item_039,99100
2016-07-01,Snacks,Snacks_Item_039,109300
2016-08-01,Snacks,Snacks_Item_039,71300
2016-09-01,Snacks,Snacks_Item_039,23800
2016-10-01,Snacks,Snacks_Item_039,67200
2016-11-01,Snacks,Snacks_Item_039,40600
2016-12-01,Snacks,Snacks_Item_039,41800
2012-09-01,Snacks,Snacks_Item_040,1000
2012-10-01,Snacks,Snacks_Item_040,500
2012-11-01,Snacks,Snacks_Item_040,0
2012-12-01,Snacks,Snacks_Item_040,0
2013-01-01,Snacks,Snacks_Item_040,0
2013-02-01,Snacks,Snacks_Item_040,0
2013-03-01,Snacks,Snacks_Item_040,100
2013-04-01,Snacks,Snacks_Item_040,0
2013-05-01,Snacks,Snacks_Item_040,10000
2013-06-01,Snacks,Snacks_Item_040,0
2013-07-01,Snacks,Snacks_Item_040,0
2013-08-01,Snacks,Snacks_Item_040,1000
2013-09-01,Snacks,Snacks_Item_040,0
2013-10-01,Snacks,Snacks_Item_040,450
2013-11-01,Snacks,Snacks_Item_040,0
2013-12-01,Snacks,Snacks_Item_040,0
2014-01-01,Snacks,Snacks_Item_040,1000
2014-02-01,Snacks,Snacks_Item_040,100
2014-03-01,Snacks,Snacks_Item_040,200
2014-04-01,Snacks,Snacks_Item_040,200
2014-05-01,Snacks,Snacks_Item_040,0
2014-06-01,Snacks,Snacks_Item_040,0
2014-07-01,Snacks,Snacks_Item_040,0
2014-08-01,Snacks,Snacks_Item_040,6400
2014-09-01,Snacks,Snacks_Item_040,0
2014-10-01,Snacks,Snacks_Item_040,0
2014-11-01,Snacks,Snacks_Item_040,0
2014-12-01,Snacks,Snacks_Item_040,0
2015-01-01,Snacks,Snacks_Item_040,2500
2015-02-01,Snacks,Snacks_Item_040,2000
2015-03-01,Snacks,Snacks_Item_040,1000
2015-04-01,Snacks,Snacks_Item_040,1000
2015-05-01,Snacks,Snacks_Item_040,1000
2015-06-01,Snacks,Snacks_Item_040,3500
2015-07-01,Snacks,Snacks_Item_040,6500
2015-08-01,Snacks,Snacks_Item_040,0
2015-09-01,Snacks,Snacks_Item_040,5000
2015-10-01,Snacks,Snacks_Item_040,5000
2015-11-01,Snacks,Snacks_Item_040,0
2015-12-01,Snacks,Snacks_Item_040,5000
2016-01-01,Snacks,Snacks_Item_040,5000
2016-02-01,Snacks,Snacks_Item_040,0
2016-03-01,Snacks,Snacks_Item_040,5000
2016-04-01,Snacks,Snacks_Item_040,0
2016-05-01,Snacks,Snacks_Item_040,0
2016-06-01,Snacks,Snacks_Item_040,5000
2016-07-01,Snacks,Snacks_Item_040,0
2016-08-01,Snacks,Snacks_Item_040,0
2016-09-01,Snacks,Snacks_Item_040,5000
